revision;duplications
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_72cdf65_af63b1d/rev_72cdf65-af63b1d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1faaddf_7d50288/rev_1faaddf-7d50288.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7d50288_c689195/rev_7d50288-c689195.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_26816f3_db05503/rev_26816f3-db05503.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e177867_7f5f81d/rev_e177867-7f5f81d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bd4f943_9b5c58a/rev_bd4f943-9b5c58a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f432da6_ae796ae/rev_f432da6-ae796ae.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e78d15b_f9348af/rev_e78d15b-f9348af.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_840a817_f8ab57b/rev_840a817-f8ab57b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0dadaea_ddcda44/rev_0dadaea-ddcda44.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_041ef70_ddcda44/rev_041ef70-ddcda44.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2f24398_c6b735e/rev_2f24398-c6b735e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_617e09e_c6b735e/rev_617e09e-c6b735e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3de55de_e1ce3e1/rev_3de55de-e1ce3e1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6feaa10_e1ce3e1/rev_6feaa10-e1ce3e1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4122a39_6d2267d/rev_4122a39-6d2267d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6d2267d_8cff28c/rev_6d2267d-8cff28c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d4f1272_c6e8377/rev_d4f1272-c6e8377.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ab4d391_a0fe292/rev_ab4d391-a0fe292.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2cc8df5_b117472/rev_2cc8df5-b117472.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1c7967d_2a4fb9e/rev_1c7967d-2a4fb9e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2a4fb9e_a903b40/rev_2a4fb9e-a903b40.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5df405a_5580a98/rev_5df405a-5580a98.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4d57a3a_5580a98/rev_4d57a3a-5580a98.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_009c15b_3c20222/rev_009c15b-3c20222.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a76038d_8caf8ec/rev_a76038d-8caf8ec.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fcf330e_498c25f/rev_fcf330e-498c25f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fdaf789_832eb53/rev_fdaf789-832eb53.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_017751b_9de5614/rev_017751b-9de5614.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b3230b2_d0e42e3/rev_b3230b2-d0e42e3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a4db0ed_28c6989/rev_a4db0ed-28c6989.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d7994a5_b0585da/rev_d7994a5-b0585da.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c585c_d3a87c9/rev_c1c585c-d3a87c9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bd21a6f_b0585da/rev_bd21a6f-b0585da.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bd21a6f_202b1f9/rev_bd21a6f-202b1f9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b3e950a_dc538f4/rev_b3e950a-dc538f4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4727485_42d73d3/rev_4727485-42d73d3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a84be6a_08e0412/rev_a84be6a-08e0412.revisions;128
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e0c7d10_75d7018/rev_e0c7d10-75d7018.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_75d7018_77b6885/rev_75d7018-77b6885.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4897114_086a7b1/rev_4897114-086a7b1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f423bd4_7133f68/rev_f423bd4-7133f68.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f423bd4_3a3edf6/rev_f423bd4-3a3edf6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_86ba824_494afb6/rev_86ba824-494afb6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_494afb6_ae6381b/rev_494afb6-ae6381b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e0268d5_8b33945/rev_e0268d5-8b33945.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_cbfa4b1_168e709/rev_cbfa4b1-168e709.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e2fd25f_dc834de/rev_e2fd25f-dc834de.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3098c99_74b22a5/rev_3098c99-74b22a5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e47d3b2_51cf9fe/rev_e47d3b2-51cf9fe.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dbfe87a_f34197b/rev_dbfe87a-f34197b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d925581_9424817/rev_d925581-9424817.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a3aa590_586a119/rev_a3aa590-586a119.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b5100ed_ecda6c0/rev_b5100ed-ecda6c0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6993149_4fbd676/rev_6993149-4fbd676.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2f0cb0e_6db9ea3/rev_2f0cb0e-6db9ea3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b16ebbd_e72bfc7/rev_b16ebbd-e72bfc7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_083394f_bf9f1a3/rev_083394f-bf9f1a3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_083394f_a5591fd/rev_083394f-a5591fd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5343529_0ee32dc/rev_5343529-0ee32dc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_858476c_f6fc9ed/rev_858476c-f6fc9ed.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a956595_5c985da/rev_a956595-5c985da.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_95b5aea_418c9dd/rev_95b5aea-418c9dd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e2acbd1_1becd63/rev_e2acbd1-1becd63.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8ea38b7_37d2a3d/rev_8ea38b7-37d2a3d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3143c4f_5d9fbd7/rev_3143c4f-5d9fbd7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b8bb128_587739b/rev_b8bb128-587739b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_62e9bd9_22bc1ad/rev_62e9bd9-22bc1ad.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4fd9f12_b89274e/rev_4fd9f12-b89274e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a6cd4f6_3b34685/rev_a6cd4f6-3b34685.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c3164d4_8c5d7c8/rev_c3164d4-8c5d7c8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8c5d7c8_142ae10/rev_8c5d7c8-142ae10.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ac5975c_f7ec3db/rev_ac5975c-f7ec3db.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f816edd_8d68963/rev_f816edd-8d68963.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1ece326_3d2a2e5/rev_1ece326-3d2a2e5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4ca5d76_e39469f/rev_4ca5d76-e39469f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c326078_811259a/rev_c326078-811259a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_49ccbb5_da16a65/rev_49ccbb5-da16a65.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0801f7b_fe43088/rev_0801f7b-fe43088.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fe43088_5ba6438/rev_fe43088-5ba6438.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b7e1825_f0dec22/rev_b7e1825-f0dec22.revisions;2
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f0dec22_20d302f/rev_f0dec22-20d302f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_143a459_4fc5362/rev_143a459-4fc5362.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_bcc3437_e1ff7b0/rev_bcc3437-e1ff7b0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c38e613_6a2d209/rev_c38e613-6a2d209.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fa43533_eca16d6/rev_fa43533-eca16d6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e54e34f_d4f1de3/rev_e54e34f-d4f1de3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_869b524_52a8980/rev_869b524-52a8980.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_65bd63a_b24cf11/rev_65bd63a-b24cf11.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_47472eb_efa8181/rev_47472eb-efa8181.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a7b7a48_f184cf4/rev_a7b7a48-f184cf4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e9fbf76_89dff7c/rev_e9fbf76-89dff7c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b0e7073_913b117/rev_b0e7073-913b117.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_913b117_11011b4/rev_913b117-11011b4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_fe05252_9d0804d/rev_fe05252-9d0804d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f4b9585_8d49020/rev_f4b9585-8d49020.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7140256_171eb55/rev_7140256-171eb55.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_70c7c48_a8acb94/rev_70c7c48-a8acb94.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c3f2c7b_0542afb/rev_c3f2c7b-0542afb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_927c501_cf5a756/rev_927c501-cf5a756.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_aeb7500_48b1b5d/rev_aeb7500-48b1b5d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dce801b_297643c/rev_dce801b-297643c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a1efd72_1adea02/rev_a1efd72-1adea02.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_17742f3_e8b4057/rev_17742f3-e8b4057.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7f681ef_26d9465/rev_7f681ef-26d9465.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_526d3b1_6333a71/rev_526d3b1-6333a71.revisions;4
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0f4960d_01e1ae2/rev_0f4960d-01e1ae2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3ec4800_f58a8cf/rev_3ec4800-f58a8cf.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1bd192_f497ad4/rev_c1bd192-f497ad4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4c7763f_5d91ba2/rev_4c7763f-5d91ba2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c5eb94b_7152ff0/rev_c5eb94b-7152ff0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4847948_c683ff9/rev_4847948-c683ff9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dfc92ab_dd6a885/rev_dfc92ab-dd6a885.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_95ab3e9_466d892/rev_95ab3e9-466d892.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d852213_295f257/rev_d852213-295f257.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_619e57d_e38a56a/rev_619e57d-e38a56a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_27af44d_bd86f52/rev_27af44d-bd86f52.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dc63d51_032c5ee/rev_dc63d51-032c5ee.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_8300dfb_01624e3/rev_8300dfb-01624e3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5515bf0_a3d5135/rev_5515bf0-a3d5135.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3e04199_301e491/rev_3e04199-301e491.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b27b4ea_87114fc/rev_b27b4ea-87114fc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b849b74_dee6c75/rev_b849b74-dee6c75.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ffdb337_abc73ca/rev_ffdb337-abc73ca.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f988aeb_ec9c19c/rev_f988aeb-ec9c19c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e9c7003_d69ff46/rev_e9c7003-d69ff46.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_792c87a_195b80e/rev_792c87a-195b80e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_32f28f5_4ecb8bc/rev_32f28f5-4ecb8bc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3c5424d_6046b12/rev_3c5424d-6046b12.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_28562af_9f0308b/rev_28562af-9f0308b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_65e0ef9_c22b69a/rev_65e0ef9-c22b69a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a221472_3fcfd72/rev_a221472-3fcfd72.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_91b1bc8_a5fea6f/rev_91b1bc8-a5fea6f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2d7640b_e139517/rev_2d7640b-e139517.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d85ae11_3c21c24/rev_d85ae11-3c21c24.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_564009b_1691f26/rev_564009b-1691f26.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_671263c_dd09a96/rev_671263c-dd09a96.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a70a060_e4cdf8a/rev_a70a060-e4cdf8a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b151ae6_df4d52c/rev_b151ae6-df4d52c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2f95edb_f8e29ee/rev_2f95edb-f8e29ee.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_05d71b4_8b1f1ae/rev_05d71b4-8b1f1ae.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3f9bcc9_6b9f91f/rev_3f9bcc9-6b9f91f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0d44b9c_c23b179/rev_0d44b9c-c23b179.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_ad48663_503176c/rev_ad48663-503176c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_1c0a2c7_e597d9e/rev_1c0a2c7-e597d9e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_4d931ed_14fa25d/rev_4d931ed-14fa25d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_f125ca1_21f44a7/rev_f125ca1-21f44a7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_660f9fd_d5b3d13/rev_660f9fd-d5b3d13.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_78faef7_282956f/rev_78faef7-282956f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_282956f_7ae6234/rev_282956f-7ae6234.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_251bac0_120c951/rev_251bac0-120c951.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_609b90c_a6c1a7b/rev_609b90c-a6c1a7b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3736f8f_326f5c9/rev_3736f8f-326f5c9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_a7ca132_a0b8396/rev_a7ca132-a0b8396.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_2f656f8_b6335e6/rev_2f656f8-b6335e6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5ab86b9_fbfc138/rev_5ab86b9-fbfc138.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_dbf5039_80a6460/rev_dbf5039-80a6460.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e394889_c4dd430/rev_e394889-c4dd430.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_22fdfb2_efc6dbb/rev_22fdfb2-efc6dbb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e5198d0_66449d6/rev_e5198d0-66449d6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_66449d6_4ebc94a/rev_66449d6-4ebc94a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9ea97b5_5e29810/rev_9ea97b5-5e29810.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_5e29810_0a97f83/rev_5e29810-0a97f83.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_cd42b32_900278f/rev_cd42b32-900278f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_651d25e_d588d01/rev_651d25e-d588d01.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d588d01_3d4d264/rev_d588d01-3d4d264.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_74738d0_d34507d/rev_74738d0-d34507d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_d34507d_d6ade39/rev_d34507d-d6ade39.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_e71c2b1_0068c1a/rev_e71c2b1-0068c1a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_46e96b2_60612be/rev_46e96b2-60612be.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_be7030c_3835feb/rev_be7030c-3835feb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_20a425e_0591c98/rev_20a425e-0591c98.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7afa7b0_9711533/rev_7afa7b0-9711533.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_9711533_f242b01/rev_9711533-f242b01.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_b276656_00a016c/rev_b276656-00a016c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_00a016c_13ccc1c/rev_00a016c-13ccc1c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_7ac504a_578f4c0/rev_7ac504a-578f4c0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_578f4c0_0a53972/rev_578f4c0-0a53972.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_df71304_6b09030/rev_df71304-6b09030.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_6b09030_f9d5bfd/rev_6b09030-f9d5bfd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_88b101b_0854300/rev_88b101b-0854300.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_0854300_fe695a5/rev_0854300-fe695a5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_81aaebd_756bcd9/rev_81aaebd-756bcd9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_756bcd9_d9363b4/rev_756bcd9-d9363b4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_50dd306_ab7aad1/rev_50dd306-ab7aad1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_3f69679_7b8a8f1/rev_3f69679-7b8a8f1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_949dfa1_169df6c/rev_949dfa1-169df6c.revisions;0
